Dress_type,Brand,Actual_price,Disc_price,Image
Women's Pure Cotton Kurta Palazzo Dupatta Set(Peach),VASTRAMANIAA,2399.0,1099.0,https://m.media-amazon.com/images/I/71mbHgYJ8YL._AC_UL320_.jpg
Women Cotton Floral Printed Blue Anarkali & Gotta Work kurtha,RAPS,2099.0,699.0,https://m.media-amazon.com/images/I/41p879plMXS._AC_UL320_.jpg
Women's Kurta,Indya,1950.0,819.0,https://m.media-amazon.com/images/I/81XRsfHQAJL._AC_UL320_.jpg
Women's Cotton Blue Frock Kurti In Hand Work(BLUE),CTM,1999.0,599.0,https://m.media-amazon.com/images/I/71fIoIhE09L._AC_UL320_.jpg
Cotton Kurta,Divination,999.0,499.0,https://m.media-amazon.com/images/I/71Ni7X6QN5L._AC_UL320_.jpg
Women's Regular Dress Shirt,Karigari by Unlimited,399.0,249.0,https://m.media-amazon.com/images/I/81mhRkXeyXL._AC_UL320_.jpg
Women's Rayon Embroidered Straight Kurta with Trouser Set(IE00KS9MG1775),INDO ERA,3999.0,1129.0,https://m.media-amazon.com/images/I/713P4EU2MlL._AC_UL320_.jpg
Women's Cotton Floral Anarkali Kurta with Mask(IE10MT0NB1201),INDO ERA,1399.0,659.0,https://m.media-amazon.com/images/I/81n6o7Dvu+L._AC_UL320_.jpg
Virandavan Fabrics Kota Doria Handloom Women's Rayon Kurta and Palazzo,Generic,1600.0,549.0,https://m.media-amazon.com/images/I/71sezINQb5L._AC_UL320_.jpg
Women's Rayon Anarkali Kurta (PT KURTA-23_Navy Blue_Medium),Shri Shyam,1999.0,649.0,https://m.media-amazon.com/images/I/61utN9O2NBL._AC_UL320_.jpg
Women's Kurta,W for Woman,1799.0,899.0,https://m.media-amazon.com/images/I/81yipGvELYS._AC_UL320_.jpg
Women's A-Line Cotton Kurta (Baby Blue),Glam Roots,1599.0,449.0,https://m.media-amazon.com/images/I/71NB1wviYWL._AC_UL320_.jpg
Women's A-Line Kurta,Karigari by Unlimited,699.0,454.0,https://m.media-amazon.com/images/I/71y2KiaekgL._AC_UL320_.jpg
Women's Rayon Round Neak Kurta and Palazzo Set in Mustrad Color Latest Kurti Designed for Casual Function wear Comfy and Smooth in Any Occasions,KIPEK,2499.0,979.0,https://m.media-amazon.com/images/I/61uj8NKETJL._AC_UL320_.jpg
Womens Cotton Mul-Mul Printed Kurta And Palazzo With Dupatta Set (WHITE),ORTANGE,3599.0,1599.0,https://m.media-amazon.com/images/I/81CVNHJz1mL._AC_UL320_.jpg
Women's Cotton Printed Flared Kurta,Glam Roots,1799.0,559.0,https://m.media-amazon.com/images/I/81Mefw5kY3L._AC_UL320_.jpg
Women's Pure Cotton Printed Straight Kurta with Trouser Set(IE26KS0RD1874),INDO ERA,3399.0,1039.0,https://m.media-amazon.com/images/I/71+zocgHMiL._AC_UL320_.jpg
Women Gold Print Rayon long gown Kurta,Generic,1999.0,599.0,https://m.media-amazon.com/images/I/41Fm+Nj1gUL._AC_UL320_.jpg
Women Rayon Printed A-line Kurta,SPAN,1999.0,399.0,https://m.media-amazon.com/images/I/61+kD8kc9gL._AC_UL320_.jpg
Straight Light Pink Printed Cotton Kurta for Women,Blissta,1595.0,494.0,https://m.media-amazon.com/images/I/814K9sXmTHL._AC_UL320_.jpg
Women's Kurta,Karigari by Unlimited,999.0,799.0,https://m.media-amazon.com/images/I/91FXHnxqWSL._AC_UL320_.jpg
Women's Kurta,ZIYAA,2044.0,589.0,https://m.media-amazon.com/images/I/61U+XacwWRL._AC_UL320_.jpg
Women's Straight Fit Kurta,Aurelia,1699.0,899.0,https://m.media-amazon.com/images/I/81EhwEDwHyL._AC_UL320_.jpg
Women's Straight Kurta,W for Woman,1999.0,999.0,https://m.media-amazon.com/images/I/81QheFkXS5L._AC_UL320_.jpg
Women's Printed & Embroidered Straight Cotton Grey Kurta with Pant & Dupatta (VF-KU-990-SKD),Vbuyz,4999.0,1655.0,https://m.media-amazon.com/images/I/717RndX5DbS._AC_UL320_.jpg
Women's Rayon Embroidery kurti&Sarara Set,HELLEN VELLEN,2499.0,749.0,https://m.media-amazon.com/images/I/31DQA2aXh6S._AC_UL320_.jpg
Women Kurta,KATYAL'S COUTURE,1999.0,1059.0,https://m.media-amazon.com/images/I/81avbQ7oEiL._AC_UL320_.jpg
Women's Cotton Regular Kurta,Karigari by Unlimited,499.0,449.0,https://m.media-amazon.com/images/I/91bFcKwfT9L._AC_UL320_.jpg
Women's Gold Printed Kurta with Skirt in Sky Blue Color Latest Kurti Designed for Casual Function wear Comfy and Smooth,KIPEK,3199.0,1199.0,https://m.media-amazon.com/images/I/71VelBhWrpL._AC_UL320_.jpg
"""Vastraa Fusion"" Cotton Flex Short Kurti Top for Girls/Women - Orange - Available in 09 Size Options (Up to 5XL)",Vastraa Fusion,1499.0,478.0,https://m.media-amazon.com/images/I/617ObgGvQTL._AC_UL320_.jpg
Women's 100% Cotton Kurta,Kannahi,1799.0,949.0,https://m.media-amazon.com/images/I/81FcsynqjOS._AC_UL320_.jpg
Women Cotton Printed Grey White Kurta Set with Dupatta,Moktika,1999.0,983.0,https://m.media-amazon.com/images/I/818ToXfLVyL._AC_UL320_.jpg
Women's Viscose Rayon Printed Straight Kurta Salwar With Dupatta(KD5PK2065),INDO ERA,4199.0,1129.0,https://m.media-amazon.com/images/I/71dmUrynjWL._AC_UL320_.jpg
Kurta Black Plain in Rayon Cotton with Stylish Neck,Nargisi Libas,1499.0,599.0,https://m.media-amazon.com/images/I/61YcpQCPwML._AC_UL320_.jpg
Women's Bandhej Print Straight Kurta and Skirt Set,Fashioncutz,1699.0,649.0,https://m.media-amazon.com/images/I/41zoRgqtWBL._AC_UL320_.jpg
Women's Cotton Navy Blue Embellished Anarkali Kurta,ishin,3999.0,1279.0,https://m.media-amazon.com/images/I/71fmmSqbVGL._AC_UL320_.jpg
Pure Cotton Printed A-line Kurta,GULMOHAR JAIPUR,1799.0,531.0,https://m.media-amazon.com/images/I/81-sFIMiiWL._AC_UL320_.jpg
Women's Crepe A-Line Kurta with Palazzo Set,ZIYAA,2656.0,653.0,https://m.media-amazon.com/images/I/51UGwr2SNKL._AC_UL320_.jpg
Women's Self Design Pure Cotton Straight Kurta Palazzo With Dupatta Set(KH0NB2477),INDO ERA,3199.0,1519.0,https://m.media-amazon.com/images/I/81KLOaFgHsS._AC_UL320_.jpg
Women's Kurta,EthnicJunction,1499.0,413.0,https://m.media-amazon.com/images/I/718RumQyw-L._AC_UL320_.jpg
Viscose Rayon Printed Kurta with Tassel,Tissu,1199.0,479.0,https://m.media-amazon.com/images/I/71GAv+8n1AL._AC_UL320_.jpg
Women's Pleated Kurta,Aurelia,2499.0,950.0,https://m.media-amazon.com/images/I/81CX2VosMfL._AC_UL320_.jpg
Women's Crepe Straight Kurta,New Ethnic 4 You,999.0,254.0,https://m.media-amazon.com/images/I/51kHu0Zm8WL._AC_UL320_.jpg
Bollywood Embroidery Pattern High Low Kurta and Palazzo Set Rayon Women's & Girl's Full Stitched Trending in Market,S CREATION,4999.0,1099.0,https://m.media-amazon.com/images/I/5189VzkvJCS._AC_UL320_.jpg
Cotton Blue Kaftan Kurti,Maaesa,1999.0,879.0,https://m.media-amazon.com/images/I/41fDSFBzHDL._AC_UL320_.jpg
Women's Rayon Solid Kurta And Palazzo With Dupatta Set (Wine),Khushal K,3499.0,1259.0,https://m.media-amazon.com/images/I/71n3oQstWvL._AC_UL320_.jpg
OXYCO Jaipuri Traditional Print Kurta Pant set women's,OXYCO With Logo,3199.0,999.0,https://m.media-amazon.com/images/I/81ZwuN0ZAgL._AC_UL320_.jpg
lakhnawi(Lucknow) Latest Fancy Design Entire Lenth aari Work Chikankari Kurti/Kurta,Mishel,1399.0,649.0,https://m.media-amazon.com/images/I/61k0207FyUL._AC_UL320_.jpg
Women's Kurta,Karigari by Unlimited,799.0,443.0,https://m.media-amazon.com/images/I/718rFBPUFqL._AC_UL320_.jpg
Women's Cotton Kurta,Aurelia,1699.0,699.0,https://m.media-amazon.com/images/I/71AJ37fscYL._AC_UL320_.jpg
"Aadhunik Libaas Women's Rayon Flared Kurta(Navy,Rama)",Idalia,2199.0,795.0,https://m.media-amazon.com/images/I/71js3sgJ41L._AC_UL320_.jpg
Straight Crepe Kurta,W for Woman,2999.0,1079.0,https://m.media-amazon.com/images/I/81-tN-2LY4L._AC_UL320_.jpg
Short Printed Kurti for Women,MEERA FAB,2999.0,399.0,https://m.media-amazon.com/images/I/71rVfwFc4VS._AC_UL320_.jpg
Rayon Straight Kurta for Women's,Vastraani,1099.0,529.0,https://m.media-amazon.com/images/I/71aj1BXd1uS._AC_UL320_.jpg
Women's Regular Kurta,Aurelia,1699.0,1999.0,https://m.media-amazon.com/images/I/814WSokzQ1L._AC_UL320_.jpg
Rayon Cotton Feeding Kurtis for Women with Zippers 950,Soulemo,1999.0,949.0,https://m.media-amazon.com/images/I/81UYN7gXBjL._AC_UL320_.jpg
Women's Beautiful Rust Color Khadi Cotton Kurti (Empire_ER106293),Ethnic Empire,2599.0,799.0,https://m.media-amazon.com/images/I/61ZRa+CxicL._AC_UL320_.jpg
Women's Cotton Chikankari Kurti with Kureshiya Button,Riks Couture,1800.0,799.0,https://m.media-amazon.com/images/I/71NDM+4G4VL._AC_UL320_.jpg
Hand Embroidered Faux Georgette Lucknowi Chikankari Long Kurti For Women,Paramount,2499.0,1599.0,https://m.media-amazon.com/images/I/61wBpDHY2yL._AC_UL320_.jpg
Women's Rayon Anarkali Kurta,EXPORTHOUSE,1999.0,595.0,https://m.media-amazon.com/images/I/31A9ydpms1L._AC_UL320_.jpg
Women's Light Blue Colour Short Sleeve Crepe Straight Kurta(Black-Man-Eiffel),PURVAJA,1499.0,259.0,https://m.media-amazon.com/images/I/71gPI4BMI9L._AC_UL320_.jpg
Women's Synthetic Kurta,W for Woman,1999.0,799.0,https://m.media-amazon.com/images/I/81wy7cWpbSL._AC_UL320_.jpg
Women's Straight Kurta,BIBA,1699.0,781.0,https://m.media-amazon.com/images/I/61XlBtyUYrL._AC_UL320_.jpg
Women's Hand Embroidered Lucknowi Chikankari Pure Cotton Short Top Kurti A250627 Green,Ada,1699.0,1190.0,https://m.media-amazon.com/images/I/71IH+DcQS-L._AC_UL320_.jpg
Rayon Cotton Feeding Kurtis/Kurtas for Women with Zippers 1068,PRISCILLA,1999.0,999.0,https://m.media-amazon.com/images/I/71EZUB-e3KS._AC_UL320_.jpg
Women's Regular Kurta,Anahi by Unlimited,1199.0,660.0,https://m.media-amazon.com/images/I/91pJa2ocZQL._AC_UL320_.jpg
Nehamta Women Rayon Slub Straight Kurta Set,Nehamta,3539.0,1508.0,https://m.media-amazon.com/images/I/81DPK7zwoyL._AC_UL320_.jpg
Women's Cotton Kurta,Aurelia,899.0,359.0,https://m.media-amazon.com/images/I/81CEDHHD91L._AC_UL320_.jpg
Anahi Women's Rayon a-line Kurta,Anahi by Unlimited,1599.0,756.0,https://m.media-amazon.com/images/I/71sac9A8WEL._AC_UL320_.jpg
Karigari Women's Rayon a-line Kurta,Karigari by Unlimited,799.0,631.0,https://m.media-amazon.com/images/I/71f11zVN7pL._AC_UL320_.jpg
Winter Wear,Montrex,1899.0,1234.0,https://m.media-amazon.com/images/I/61PPUK8dvoL._AC_UL320_.jpg
by Shoppers Womens Printed Knee Length Casual Wear Kurta (S21STEPP06-P),STOP,799.0,400.0,https://m.media-amazon.com/images/I/71dT-pbgo1L._AC_UL320_.jpg
Women's Kurta,global desi,2199.0,791.0,https://m.media-amazon.com/images/I/91tJpWuiELL._AC_UL320_.jpg
Women's Crepe Regular Kurta,Janasya,1399.0,569.0,https://m.media-amazon.com/images/I/81kxXtfaYWL._AC_UL320_.jpg
Women's Pink Pure Cotton Straight Kurta With Pant,Janasya,3059.0,1116.0,https://m.media-amazon.com/images/I/81z15P5DBcL._AC_UL320_.jpg
W for Women Straight Winter Kurta,W for Woman,2799.0,1007.0,https://m.media-amazon.com/images/I/91-UHF736VL._AC_UL320_.jpg
Women's Straight Kurta,BIBA,1699.0,696.0,https://m.media-amazon.com/images/I/81hojzkddEL._AC_UL320_.jpg
Women's Green Poly Crepe Kurta,Janasya,1339.0,639.0,https://m.media-amazon.com/images/I/71vGia+SNOS._AC_UL320_.jpg
Women's Regular Kurta,Vaamsi,1187.0,299.0,https://m.media-amazon.com/images/I/81TWdgbIF8L._AC_UL320_.jpg
Womens Cotton Paisley Print Anarkali Dress,SVARCHI,2499.0,939.0,https://m.media-amazon.com/images/I/81dyj+watmL._AC_UL320_.jpg
"Sky Blue Cotton Kurti with Bhandej Print and Mirror Work, 3/4th Sleeves",Shagunas,1500.0,799.0,https://m.media-amazon.com/images/I/61l7EuKy46L._AC_UL320_.jpg
Women's Kurta,W for Woman,1899.0,949.0,https://m.media-amazon.com/images/I/81fQpJsjF4L._AC_UL320_.jpg
Women's Kurta,W for Woman,1899.0,1050.0,https://m.media-amazon.com/images/I/81AbFrGpFBL._AC_UL320_.jpg
"Lucknow Chikankari Modal Cotton Long Kurti Hand Embroidered Kurta for Women, Modal Cotton",indiankala4u,7000.0,1999.0,https://m.media-amazon.com/images/I/61ebb8bLS4L._AC_UL320_.jpg
British Green Embroidery Heavy Rayon Kurti,Yashaswini,1699.0,649.0,https://m.media-amazon.com/images/I/71TIcPAmgzL._AC_UL320_.jpg
Women's Rayon Solid Round Neck Kurta Sharara And Dupatta Set,Golden Kite,3499.0,1998.0,https://m.media-amazon.com/images/I/61cKmrQEu0L._AC_UL320_.jpg
Women's Crepe straight Kurta (Kurta66_ Multicolor),HIVA TRENDZ,1299.0,149.0,https://m.media-amazon.com/images/I/814jslgpQ1L._AC_UL320_.jpg
Women's Pure Cotton Printed A-Line Kurta(Yellow),Womenclick,1699.0,559.0,https://m.media-amazon.com/images/I/71jM0GZz1PL._AC_UL320_.jpg
Women's Kurta,EASYBUY,1699.0,299.0,https://m.media-amazon.com/images/I/81AIIW1ekeL._AC_UL320_.jpg
Women's Kurta,W for Woman,1699.0,699.0,https://m.media-amazon.com/images/I/81jdZpPQp4L._AC_UL320_.jpg
Star Fashions Women's Rayon A-Line Kurta & Palazzo/Ladies Kurta & Palazzo/Kurta & Palazzo/Kurti & Palazzo/Block Print Kurti & Palazzo (Bottle Green),ASCart,1299.0,599.0,https://m.media-amazon.com/images/I/410c75ku6wS._AC_UL320_.jpg
Rayon slub Straight Kurti Maroon Colour with Embroidery Work and 3/4th Sleeves,Shagunas,1299.0,899.0,https://m.media-amazon.com/images/I/81mb5D+oAGL._AC_UL320_.jpg
"Women's Embroidered Rayon Kurti and Pant Set Ruby, Free Size",LUJOSO,1999.0,993.0,https://m.media-amazon.com/images/I/619OA8b0xfL._AC_UL320_.jpg
Anahi Women's Synthetic a-line Kurta,Anahi by Unlimited,1699.0,999.0,https://m.media-amazon.com/images/I/81I5Q9vCTdL._AC_UL320_.jpg
Designer Checks Printed Cotton Casual Kurti for Girls/Women,sadatapan,1699.0,289.0,https://m.media-amazon.com/images/I/61YGgKIPLAL._AC_UL320_.jpg
Sundar Vashtra Women's Rayon Kurti with Pajama Pant for Girls || Women's Rayon Kurti with Palazzo Pant Set,Generic,1999.0,599.0,https://m.media-amazon.com/images/I/31uTJ-C0RAL._AC_UL320_.jpg
Women's Cotton Blend Kurta With Palazzo,Generic,1300.0,789.0,https://m.media-amazon.com/images/I/51K1Z4C0EwL._AC_UL320_.jpg
Women's Multi-Coloured Crepe Straight Calf Length Ethnic Printed Kurti(Pack of 2)(KURTI-COMBO-203_S_1-Multi-Coloured),ANNI DESIGNER,3999.0,499.0,https://m.media-amazon.com/images/I/814le0poOQL._AC_UL320_.jpg
Women's Silk Layered & Tiered Kurta,Juniper,3099.0,1022.0,https://m.media-amazon.com/images/I/61c09lptMvL._AC_UL320_.jpg
Latest Women's Rayon Kurti,Arcia,999.0,350.0,https://m.media-amazon.com/images/I/61detg7VLPL._AC_UL320_.jpg
Women's Printed Rayon Kurti with Jacket,Generic,2199.0,701.0,https://m.media-amazon.com/images/I/81uM98uDePS._AC_UL320_.jpg
Women Embroiedred Rayon Straight Kurta,GULMOHAR JAIPUR,999.0,399.0,https://m.media-amazon.com/images/I/71bZP1cZqdL._AC_UL320_.jpg
Women's Off White And Red Coloured Cotton Printed Kurti (S To XXL - Size),Monira,1996.0,499.0,https://m.media-amazon.com/images/I/813Fot8AbpS._AC_UL320_.jpg
Straight Kurta,W for Woman,1699.0,849.0,https://m.media-amazon.com/images/I/71BS4s8fjKL._AC_UL320_.jpg
Crepe Digital Printed Kurti(VPK1484_Beige_Free Size),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/71+jO7OEvmL._AC_UL320_.jpg
Women Kurta and Skirt Set Rayon,A UNIQUE,2199.0,999.0,https://m.media-amazon.com/images/I/41IjRh0gJaS._AC_UL320_.jpg
Peach Kurti with Embroidered Pant Set for Women's Office,Zeenat Libaas,900.0,499.0,https://m.media-amazon.com/images/I/31divcHURSS._AC_UL320_.jpg
Women Red & Golden Pure Cotton Ethnic Motif Foil Print Kurta with Trousers & Dupatta,Yuri's,3499.0,1329.0,https://m.media-amazon.com/images/I/712QPR9BsPL._AC_UL320_.jpg
Women's Multicoloured Straight Kurta with Black Solid Palazzo,Rangmayee,2660.0,899.0,https://m.media-amazon.com/images/I/61dORB4ZgGL._AC_UL320_.jpg
Rayon Calf Length Straight 3/4 Sleeve Embroidered Round Neck Kurta (Yellow),GULMOHAR JAIPUR,1499.0,599.0,https://m.media-amazon.com/images/I/71HyG+0Pe2L._AC_UL320_.jpg
Women's Regular Kurta,Anahi by Unlimited,1699.0,1199.0,https://m.media-amazon.com/images/I/814+kEuh8BL._AC_UL320_.jpg
Women's Rayon Regular Kurta,Madhuram Textiles,3499.0,999.0,https://m.media-amazon.com/images/I/816beby3p9L._AC_UL320_.jpg
Women's Rayon Gold Printed Ankle Length Anarkali Kurti (SKY),BANAS,1999.0,657.0,https://m.media-amazon.com/images/I/71-A5PhEwEL._AC_UL320_.jpg
Beauty Chikan Handicraft Lucknowi Attractive Rayon Kurti with Combo Set Lenth-44 Sleeve-3/4 Hand Wash,Generic,1499.0,949.0,https://m.media-amazon.com/images/I/4195HWVu5ES._AC_UL320_.jpg
Women's Printed Pure Cotton Straight Kurta Regular Fit Straight Fully Printed Kurti for Girls,KIMAYRA,1999.0,449.0,https://m.media-amazon.com/images/I/41I32yETqpS._AC_UL320_.jpg
"Women's Embroidered & Gota Patti with Foil Print Dupatta Straight Cotton Pink Kurta,Pant & Dupatta (VF-KU-827-SKD)",Vbuyz,4999.0,1550.0,https://m.media-amazon.com/images/I/713d6S2+BtL._AC_UL320_.jpg
"Women's Cotton Stylish Round Neck Full Sleeve Navy Blue,White & Burgundy Handloom Block Print Anarkali Kurta",Aayna,1949.0,680.0,https://m.media-amazon.com/images/I/41BExAtl4pL._AC_UL320_.jpg
"Winter wear Woollen Kurti for Women, Casual Woollen Kurta for Girls",Generic,689.0,359.0,https://m.media-amazon.com/images/I/61AgD5fbrGL._AC_UL320_.jpg
Women's Crepe Straight Kurta (PK1968_Blue),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/61ZREoyrcGL._AC_UL320_.jpg
Women's Rayon Ethnic Straight Kurti Embroidered,SHREE SHYAM FASHION,1999.0,550.0,https://m.media-amazon.com/images/I/31VfjvjQJ7L._AC_UL320_.jpg
Kurta And Palazzo Set::Size-S TO 5XL,NYPA,2499.0,674.0,https://m.media-amazon.com/images/I/71mkWbNhA7L._AC_UL320_.jpg
Folklore Women's A-Line Kurta,Unknown,2749.0,549.0,https://m.media-amazon.com/images/I/511iOsbPzoL._AC_UL320_.jpg
Women's Rayon Aline Kurti with Halter Neck White Gown,NEXTSANGA,999.0,599.0,https://m.media-amazon.com/images/I/211pz8lGYzL._AC_UL320_.jpg
Fabulous Mustard Rayon Slub Women's Kurta Pallazzo Set,MARWAR'S,2599.0,749.0,https://m.media-amazon.com/images/I/614RyfUr5nL._AC_UL320_.jpg
Women's Cotton Flex Regular Kurta,Tulsi Fashions,999.0,399.0,https://m.media-amazon.com/images/I/71ScmWW1fuL._AC_UL320_.jpg
Women's A-Line Kurta,Rangriti,999.0,599.0,https://m.media-amazon.com/images/I/81yC+o6ZMZL._AC_UL320_.jpg
W for Women's Straight Kurta,W for Woman,2299.0,1011.0,https://m.media-amazon.com/images/I/71s4zsuYKBL._AC_UL320_.jpg
Women's Orange Jacket Style Poly Crepe Kurta,Janasya,1529.0,726.0,https://m.media-amazon.com/images/I/8191XglK50S._AC_UL320_.jpg
"Poshak Hub Women's American Crepe Printed Designer Anarkali has Round Neck, Side Zipper,Half Sleeve and Ankle Length.","""PH"" POSHAKHUB",1500.0,699.0,https://m.media-amazon.com/images/I/41NGcK0gqiS._AC_UL320_.jpg
Women's Kurta,Rangriti,1299.0,589.0,https://m.media-amazon.com/images/I/71vbetHHWlL._AC_UL320_.jpg
Women's Kurta,Indigo,1499.0,349.0,https://m.media-amazon.com/images/I/71E-7fZlKXL._AC_UL320_.jpg
Women's cotton Straight Kurta,RAMDEV,3496.0,745.0,https://m.media-amazon.com/images/I/71y5LkubExL._AC_UL320_.jpg
Women Solid Straight Sleeveless Kurta,KAARAV,1899.0,475.0,https://m.media-amazon.com/images/I/617VnatWmzS._AC_UL320_.jpg
Women's Cotton Printed Straight Kurta,Malhaar,899.0,299.0,https://m.media-amazon.com/images/I/81UCeeEZ99S._AC_UL320_.jpg
Women's Crepe Straight Kurta (PK1977_Pink),Vaamsi,999.0,299.0,https://m.media-amazon.com/images/I/71DXoCteWnL._AC_UL320_.jpg
Women's Rayon Printed Kurta and Plazzo Set (Navy Blue),Generic,999.0,659.0,https://m.media-amazon.com/images/I/71tk6HUpX5L._AC_UL320_.jpg
Women's Wool Straight Kurti with Side Pocket,Rosary,2999.0,1299.0,https://m.media-amazon.com/images/I/613UWGjAYyL._AC_UL320_.jpg
Women's Cotton Embroidered Straight Kurta (VEK1009_Pink),Vaamsi,1500.0,499.0,https://m.media-amazon.com/images/I/61fUxwsajgL._AC_UL320_.jpg
Women's Rayon Regular Kurta,CLOTHAM,3999.0,999.0,https://m.media-amazon.com/images/I/81hB2MtjkhL._AC_UL320_.jpg
Crepe Digital Printed Kurti(COPK1024_Multi-Coloured_Free Size),Vaamsi,1669.0,499.0,https://m.media-amazon.com/images/I/71jqJjdz6dL._AC_UL320_.jpg
Women's Embroidered Rayon Anarkali Flared Kurta for Women | Latest Anarkali Kurti for Women 2021 Stylish,Shrine,1599.0,699.0,https://m.media-amazon.com/images/I/61LrAgy9RgL._AC_UL320_.jpg
by Shoppers Stop Women's cotton anarkali Kurta,Haute Curry,1499.0,562.0,https://m.media-amazon.com/images/I/41lrB11eZIL._AC_UL320_.jpg
Women's Kurta,Max,1299.0,1039.0,https://m.media-amazon.com/images/I/81wzvrX69jL._AC_UL320_.jpg
Women's A-Line Kurta,Aurelia,1699.0,665.0,https://m.media-amazon.com/images/I/81gVsLKnoYL._AC_UL320_.jpg
Women's Blue 3/4th Sleeve Ethnic Motifs Straight Kurta With Palazzo Set,The NKS Plus,2879.0,849.0,https://m.media-amazon.com/images/I/71NHFMnF6jL._AC_UL320_.jpg
Women's Pure Cambric Cotton Jaipuri Block Printed Straight Kurti (Ready To Wear; Orange; Large),Rajnandini,1996.0,569.0,https://m.media-amazon.com/images/I/81g7mrNZn6L._AC_UL320_.jpg
Women's Rayon Regular Dress Shirt,Karigari by Unlimited,499.0,275.0,https://m.media-amazon.com/images/I/819o7sc7cEL._AC_UL320_.jpg
Women's Denim Regular Kurta,cefalu,1999.0,799.0,https://m.media-amazon.com/images/I/61NWn+49JDL._AC_UL320_.jpg
Cotton nighty for Women's and Girl's,Himashu Handlooms,1800.0,490.0,https://m.media-amazon.com/images/I/81hP7BnNHGL._AC_UL320_.jpg
Women's Kurta,W for Woman,1999.0,799.0,https://m.media-amazon.com/images/I/81Rdgpf6fiL._AC_UL320_.jpg
Women's Regular Kurta,W for Woman,1599.0,799.0,https://m.media-amazon.com/images/I/81Y2HQq5KVS._AC_UL320_.jpg
Women's Kurta,Karigari by Unlimited,699.0,604.0,https://m.media-amazon.com/images/I/810EHJvBwwL._AC_UL320_.jpg
Karigari Women's Rayon a-line Kurta,Karigari by Unlimited,699.0,528.0,https://m.media-amazon.com/images/I/81gdD7JdInL._AC_UL320_.jpg
Women's Fashion Aline Printed Kurti with Jacket,Charvi Creation,1599.0,699.0,https://m.media-amazon.com/images/I/810ZZknjR2L._AC_UL320_.jpg
Women's Regular Dress Shirt,Karigari by Unlimited,499.0,449.0,https://m.media-amazon.com/images/I/7114HpQqjIL._AC_UL320_.jpg
"Ayushi Handcrafted Lucknowi Chikankari Kurta for Women, Georgette Anarkali Kurti with Matching Cotton Slip",Ayushi Creation,1780.0,1390.0,https://m.media-amazon.com/images/I/71G3lMYqexL._AC_UL320_.jpg
Women's Pure Reyo Original Digital Print Kurti for Holi Festival Fully Stitched-Free Size- White Color(SF5055A27P) (Design 9),Serraw,1550.0,495.0,https://m.media-amazon.com/images/I/61vi9S8bviL._AC_UL320_.jpg
